##FastQC	0.11.5
>>Basic Statistics	pass
#Measure	Value
Filename	SRR4342129_1.paired.trimmed.fastq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	24055346
Sequences flagged as poor quality	0
Sequence length	50-101
%GC	45
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1109	9	0.16808862121525436
1109	10-11	0.19930946932236537
1109	12-13	0.1730184069204057
1109	14-15	0.26197135411242556
1109	16-17	0.27862409513979713
1109	18-19	0.20785136201261878
1109	20-21	0.2171099548378308
1109	22-23	0.2025212513257415
1109	24-25	0.23425246214480921
1109	26-27	0.24456171469606858
1109	28-29	0.22876473026943955
1109	30-31	0.23745633009175293
1109	32-33	0.24038773435260197
1109	34-35	0.2504553902100355
1109	36-37	0.2749075297755965
1109	38-39	0.26786493982789494
1109	40-41	0.2837419445770024
1109	42-43	0.27613898050784513
1109	44-45	0.22105657101690923
1109	46-47	0.18320555083278833
1109	48-49	0.22985091088884957
1109	50-51	0.1893717181067771
1109	52-53	0.20374067632418047
1109	54-55	0.21101579183881825
1109	56-57	0.21548257024628725
1109	58-59	0.2339759252207685
1109	60-61	0.20294354222989597
1109	62-63	0.17498928243917078
1109	64-65	0.17708844275166769
1109	66-67	0.14258853807377392
1109	68-69	0.15961976249455745
1109	70-71	0.13658516416757038
1109	72-73	0.10766433595827607
1109	74-75	0.11975875316623785
1109	76-77	0.1681347089498857
1109	78-79	0.1910121681913992
1109	80-81	0.16569857252661535
1109	82-83	0.16806645590048674
1109	84-85	0.14123866235464533
1109	86-87	0.1197487052324746
1109	88-89	0.1342863602239106
1109	90-91	0.15958937213149227
1109	92-93	0.18185911633051433
1109	94-95	0.1609427419391949
1109	96-97	0.17895831809929774
1109	98-99	0.20211672579902284
1109	100-101	0.17630603619310392
1110	1	0.09559188219039783
1110	2	0.08967892088922724
1110	3	0.1256303567291397
1110	4	0.13049934280045505
1110	5	0.15005211377285832
1110	6	0.11252338412992913
1110	7	0.1304555906271503
1110	8	0.15888793113933275
1110	9	0.06266644733266702
1110	10-11	0.16204222642381438
1110	12-13	0.17788285487173994
1110	14-15	0.23911718616935929
1110	16-17	0.19206185512870633
1110	18-19	0.18615239884447732
1110	20-21	0.1587748021246398
1110	22-23	0.17033122158229475
1110	24-25	0.1526492524202041
1110	26-27	0.17462741411289073
1110	28-29	0.1914330103363966
1110	30-31	0.19129230593872393
1110	32-33	0.20434427367784025
1110	34-35	0.2268774144537744
1110	36-37	0.19218028509936147
1110	38-39	0.18238637384339285
1110	40-41	0.2070327783682373
1110	42-43	0.21045258156326696
1110	44-45	0.16175539738721767
1110	46-47	0.17958354345055483
1110	48-49	0.2006614175463497
1110	50-51	0.09927291540927996
1110	52-53	0.09332570904130222
1110	54-55	0.12567130293646045
1110	56-57	0.12847149145307668
1110	58-59	0.1372509962462658
1110	60-61	0.11003481561967732
1110	62-63	0.11710355343208789
1110	64-65	0.11710891452008809
1110	66-67	0.09798087224683627
1110	68-69	0.11895809681089276
1110	70-71	0.1306814394180833
1110	72-73	0.15354212730772332
1110	74-75	0.08705397724160235
1110	76-77	0.1177572796394557
1110	78-79	0.16936039030761663
1110	80-81	0.1183188976648637
1110	82-83	0.12857971572143612
1110	84-85	0.1090302677119368
1110	86-87	0.13188360153288414
1110	88-89	0.1128167670484288
1110	90-91	0.14847792413393535
1110	92-93	0.12553284071539395
1110	94-95	0.13525036437933835
1110	96-97	0.1391744226413394
1110	98-99	0.13271035450497948
1110	100-101	0.12222044183301506
1111	1	0.03677809023137257
1111	2	0.0722967056805075
1111	3	0.07904004898748695
1111	4	0.06085302051877761
1111	5	0.07540327817195447
1111	6	0.0696711353487629
1111	7	0.08025503342205553
1111	8	0.06508765109951753
1111	9	0.06865043292067696
1111	10-11	0.12481368942496829
1111	12-13	0.11268994266198007
1111	14-15	0.2022261816669655
1111	16-17	0.12762356958460686
1111	18-19	0.10900029589006976
1111	20-21	0.12358136668497366
1111	22-23	0.12179830179296403
1111	24-25	0.12587532759766873
1111	26-27	0.1079924763832949
1111	28-29	0.10150817944967372
1111	30-31	0.11547755683642436
1111	32-33	0.1044506319204217
1111	34-35	0.13111519161129337
1111	36-37	0.14020275367984425
1111	38-39	0.17111490623249637
1111	40-41	0.1591810463554637
1111	42-43	0.1572999685202987
1111	44-45	0.15643186815775323
1111	46-47	0.14526960077456152
1111	48-49	0.09508260740833663
1111	50-51	0.04926265555217668
1111	52-53	0.05664793740539409
1111	54-55	0.062398966117697796
1111	56-57	0.06563782903451454
1111	58-59	0.07995620411744397
1111	60-61	0.08587985134965237
1111	62-63	0.06373195519900321
1111	64-65	0.06631660576274356
1111	66-67	0.04411830374728254
1111	68-69	0.04016787291650559
1111	70-71	0.06503854988287117
1111	72-73	0.07515510714316065
1111	74-75	0.03655624005899227
1111	76-77	0.05735371960821567
1111	78-79	0.06501384130951493
1111	80-81	0.10241498050537245
1111	82-83	0.11459103240174784
1111	84-85	0.08357644236406969
1111	86-87	0.08935049782554927
1111	88-89	0.12551270870656595
1111	90-91	0.13220038925188504
1111	92-93	0.10662805102105466
1111	94-95	0.12068523841796974
1111	96-97	0.12159297946178782
1111	98-99	0.12407214990036408
1111	100-101	0.12350083919634613
1112	1	0.016905242682597077
1112	2	0.031286913444183995
1112	3	0.04710884247514002
1112	4	0.060291696333976574
1112	5	0.07240742198745664
1112	6	0.08825205866281038
1112	7	0.0770449722890163
1112	8	0.08160659053631747
1112	9	0.0877287795313535
1112	10-11	0.0648771842687097
1112	12-13	0.0764622333236531
1112	14-15	0.12297127146423037
1112	16-17	0.11431552239812248
1112	18-19	0.11347380782471106
1112	20-21	0.0797647286433687
1112	22-23	0.10311441979654745
1112	24-25	0.09044460468628301
1112	26-27	0.09062749966059158
1112	28-29	0.041693702281534684
1112	30-31	0.08346335418230666
1112	32-33	0.12753827883563673
1112	34-35	0.12521468748322917
1112	36-37	0.10144296417787046
1112	38-39	0.044674444946203096
1112	40-41	0.069434937271879
1112	42-43	0.10690214051516733
1112	44-45	0.05837315760876294
1112	46-47	0.11040375454357587
1112	48-49	0.13178381927719585
1112	50-51	0.06644581516422932
1112	52-53	0.04159331317055859
1112	54-55	0.0753946120216682
1112	56-57	0.09355993353549508
1112	58-59	0.12157592450277122
1112	60-61	0.1269613641466023
1112	62-63	0.07907211951257409
1112	64-65	0.10888130728503853
1112	66-67	0.077991567701865
1112	68-69	0.11004921989504624
1112	70-71	0.11231300969339486
1112	72-73	0.10827819618956624
1112	74-75	0.10268513981380067
1112	76-77	0.09607299541737291
1112	78-79	0.10358984504354396
1112	80-81	0.1352841107303604
1112	82-83	0.12359769062002357
1112	84-85	0.14433270580182267
1112	86-87	0.12243940828268762
1112	88-89	0.1240982228434575
1112	90-91	0.13433794346243388
1112	92-93	0.10062491465220802
1112	94-95	0.12189950513160142
1112	96-97	0.16531278225725288
1112	98-99	0.17420936405046206
1112	100-101	0.12245900499973317
1113	1	-0.11374798918764384
1113	2	-0.10135164278273834
1113	3	-0.04567553614823083
1113	4	-0.04624151177871738
1113	5	-0.07128945252512864
1113	6	-0.07728989363197059
1113	7	-0.04487073870895841
1113	8	-0.004371440531620863
1113	9	-0.04089608364770925
1113	10-11	0.005900852848121474
1113	12-13	0.023189408856964633
1113	14-15	-0.02326851116265516
1113	16-17	-0.03856415699976168
1113	18-19	-0.07612798402171705
1113	20-21	-0.032160677238216806
1113	22-23	-0.0378282235106866
1113	24-25	-0.08876588597918555
1113	26-27	-0.07987848051535451
1113	28-29	-0.035108112558482674
1113	30-31	-0.10551232718862735
1113	32-33	-0.08081392533825493
1113	34-35	-0.00925322877463941
1113	36-37	-0.0905796306805442
1113	38-39	-0.006650126406434254
1113	40-41	0.01213106923614049
1113	42-43	0.0213022211425411
1113	44-45	-0.07848415065638648
1113	46-47	0.02734311698810643
1113	48-49	-0.006917571879000661
1113	50-51	-0.07899747870094842
1113	52-53	-0.07217214061230237
1113	54-55	-0.016414438393837827
1113	56-57	0.038833191750796914
1113	58-59	0.012125226715838267
1113	60-61	-0.013984001425946246
1113	62-63	-0.02724320726308349
1113	64-65	-0.02529054643400741
1113	66-67	-0.0025128472214959174
1113	68-69	0.0051143669092752475
1113	70-71	0.049457925514289514
1113	72-73	0.057547228116419546
1113	74-75	0.0071569487931455456
1113	76-77	-0.02463353236937138
1113	78-79	-0.023118527906426323
1113	80-81	-0.007265392657167524
1113	82-83	0.03229715114743925
1113	84-85	0.011307272845392902
1113	86-87	0.01844910550875767
1113	88-89	0.03366118741290336
1113	90-91	0.023064313087324706
1113	92-93	0.045239557331193225
1113	94-95	0.04276673314166857
1113	96-97	0.05265214883494451
1113	98-99	0.053783769168227025
1113	100-101	0.04813782621646823
1114	1	-0.10925981334446533
1114	2	-0.11632605250828476
1114	3	-0.06054982792971941
1114	4	-0.07790775413621986
1114	5	-0.03433170631231519
1114	6	-0.043028056447930396
1114	7	-0.005416118626293098
1114	8	0.015554502880227972
1114	9	-0.04061534172576131
1114	10-11	-0.003183815583788885
1114	12-13	0.004291148239772724
1114	14-15	0.005286498126878314
1114	16-17	-0.00733818510543216
1114	18-19	-0.033584098652163163
1114	20-21	-0.05399873012858336
1114	22-23	-0.059527484004910036
1114	24-25	-0.046819478513356216
1114	26-27	-0.0467843903369527
1114	28-29	-0.05018228866322971
1114	30-31	-0.046712722685647634
1114	32-33	-0.021374006106128718
1114	34-35	-0.032209640376173354
1114	36-37	-0.05693011361846345
1114	38-39	0.01178003835511987
1114	40-41	0.050148112037120995
